text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
"India sudah bisa ngalahin Cina di tenis meja, jangan heran kalau India bisa melangkah jauh di Piala Dunia sepak bola dibandingkan negara asia lainnya. Catat ini!",india sudah bisa ngalahin cina di tenis meja jangan heran kalau india bisa melangkah jauh di piala dunia sepak bola dibandingkan negara asia lainnya catat ini,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2797,harassment,normal,False,0.3080714859993038,161,26
"Listrik & Air RS Indonesia di Gaza Mati Total, Israel Tak Henti Mengebom , baca lebih nyaman tanpa iklan",listrik air rs indonesia di gaza mati total israel tak henti mengebom baca lebih nyaman tanpa iklan,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,9798,normal,harassment,False,0.3475335338119646,104,19
Presiden Jokowi kembali menegaskan keberpihakan negara Indonesia kepada bangsa dan rakyat Palestina dalam berjuang meraih kemerdekaan dari penjajahan oleh kaum Zionis Yahudi 'Israel'. ://://,presiden jokowi kembali menegaskan keberpihakan negara indonesia kepada bangsa dan rakyat palestina dalam berjuang meraih kemerdekaan dari penjajahan oleh kaum zionis yahudi israel,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,9936,normal,harassment,False,0.3268189274802905,190,24
USER USER USER USER Harga dirimu turun hingga 180 derajat karna otak bercampur nanah dan kencing onta. Kapan sadar woi!?\n#2019GantiTelor',user user user user harga dirimu turun hingga 180 derajat karna otak bercampur nanah dan kencing onta kapan sadar woi n,hate_speech,,hate_speech,,data,data.csv,8142,hate_speech,normal,False,-0.3281891755418783,138,20
"@Muhamma66066409 @OmJ_JeNggot Yang jelas semua syiah SESAT Regardless! Mereka yang mengaku diluar gol itsna asyariyah dan konsep imamahnya pun beraqidah sama, me lebih2 kan kel Ali radhiyallah lbh dari sahabat yang lain, ini bukan aqidah muslimin ahluls sunnah",USER_MENTION USER_MENTION yang jelas semua syiah sesat regardless mereka yang mengaku diluar gol itsna asyariyah dan konsep imamahnya pun beraqidah sama me lebih2 kan kel ali radhiyallah lbh dari sahabat yang lain ini bukan aqidah muslimin ahluls sunnah,harassment,,"['1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,26258,harassment,normal,False,-0.02369777853080912,260,38
wth tidak lagi orangorang hanya sakit sedih melihat mereka tidak ada yang lebih baik untuk dilakukan kemudian untuk menggertak,wth tidak lagi orangorang hanya sakit sedih melihat mereka tidak ada yang lebih baik untuk dilakukan kemudian untuk menggertak,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1757,harassment,hate_speech,False,0.1528332929420022,126,19
SUMPAH PINGIN BIKIN TREND ODGJ AAAAA,sumpah pingin bikin trend odgj aaaaa,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,12326,normal,harassment,False,0.4352633028146683,36,6
"USER USER itu kerjaan cornelis, tionghoa yg stress gila'",user user itu kerjaan cornelis tionghoa yg stress gila,hate_speech,,hate_speech,,data,data.csv,2328,hate_speech,normal,False,0.5176224504242288,56,9
"jan di biasain nganggep cewe ntu kek barang bos, karna cewe ntu punya ati n prasaan. situ kalo cuman nyari bahan bakal ngeue mending lu cari pecun sono, bs lu eue trs bayar, trs udeh deh masing2. jan cewe bae2 lu rusakin, di lobi sbisa lu ampe dpt ngeue, hanjer sampah amat'",jan di biasain nganggep cewe ntu kek barang bos karna cewe ntu punya ati n prasaan situ kalo cuman nyari bahan bakal ngeue mending lu cari pecun sono bs lu eue trs bayar trs udeh deh masing2 jan cewe bae2 lu rusakin di lobi sbisa lu ampe dpt ngeue hanjer sampah amat,insult,,insult,,data,data.csv,3053,insult,harassment,False,-0.3506647157756039,274,52
USER USER USER #DaruratDuniaPeradilanIndonesia ..pengadilan negeti pun jadi tempat ajang kebencian SARA.. itu si terdakwa seiman hakim atau bukan. jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pake duit pengadilan indo,user user user pengadilan negeti pun jadi tempat ajang kebencian sara itu si terdakwa seiman hakim atau bukan jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pake duit pengadilan indo,hate_speech,,hate_speech,,data,data.csv,10126,hate_speech,normal,False,0.3523581305432912,255,35
"USER Sekalian istilah kopar lapor, PKI, aseng asing, pri dan no-pri....karena sejatinya kita satu NKRI'",user sekalian istilah kopar lapor pki aseng asing pri dan no pri karena sejatinya kita satu nkri,normal,,normal,,data,data.csv,9923,normal,hate_speech,False,0.2160881522863527,103,15
Kang Ngibul impor barang cina Wak uban mengajak gunakan produk dalam negeri 😁😁😁 Nceeeep... Akuuut,kang ngibul impor barang cina wak uban mengajak gunakan produk dalam negeri nceeeep akuuut,harassment,,"['1', '0', '0', '0', '0', '1', '1', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,7291,harassment,normal,False,0.5233263494223981,97,15
Ga sengaja liat vid israel yg lagi nyiksa tawanan palestine 😭😭😭 GAKUAT YA ALLAHH 😭😭😭😭😭 these mothefuckrrs @Israel,ga sengaja liat vid israel yg lagi nyiksa tawanan palestine gakuat ya allahh these mothefuckrrs USER_MENTION,harassment,,"['1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,14839,harassment,normal,False,0.2590565247283887,113,18
Mungkin saja blok Cina Rusia mensyaratkan berdirinya KGB di Indonesia agar kerjasama makin yahut URL,mungkin saja blok cina rusia mensyaratkan berdirinya kgb di indonesia agar kerjasama makin yahut url,hate_speech,,hate_speech,,data,data.csv,9789,hate_speech,normal,False,-0.5129407686743119,100,15
USER Ikr udah tau picek pun masih selpi. \xf0\x9f\x98\xad\xf0\x9f\x98\xad',user ikr udah tau picek pun masih selpi xf0 x9f x98 xad xf0 x9f x98 xad,hate_speech,,hate_speech,,data,data.csv,6774,hate_speech,insult,False,0.13064394249154687,74,9
"@Apokrifa23 Maksa ikutin mau gw? Kl mau mengetahui sejarah masa lampau islam rujukannya apa? Hadist, yg ge minta apa? Hadist. Kecuali gw lg minta pembuktian sejarah kristen ya, ga perlu hadist. Goblok. 🤣",USER_MENTION maksa ikutin mau gw kl mau mengetahui sejarah masa lampau islam rujukannya apa hadist yg ge minta apa hadist kecuali gw lg minta pembuktian sejarah kristen ya ga perlu hadist goblok,harassment,,"['1', '1', '1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,23690,harassment,normal,False,-0.18493389342423705,203,33
Seorang kakek yang berduka mengucapkan perpisahan terakhir untuk cucu-cucu kecilnya yang dibunuh oleh penjajah teroris zionis Nazi-Israel tanpa pandang bulu Israel di Gaza tadi malam. #IsraelTerorrist #IsraelNewNazism,seorang kakek yang berduka mengucapkan perpisahan terakhir untuk cucu cucu kecilnya yang dibunuh oleh penjajah teroris zionis nazi israel tanpa pandang bulu israel di gaza tadi malam,normal,,"['0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18984,normal,harassment,False,0.4960159582556537,217,27
Banyak banget yang aku report gara gara banyak yg pro Israel garis keras 😩,banyak banget yang aku report gara gara banyak yg pro israel garis keras,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16358,normal,harassment,False,-0.20491224076258086,74,14
REMPANG BUNDA TANAH MELAYU Di tengah gejolak di Pulau Rempang dan amuk warga Melayu gegara investor China. Ada keturunan China asal Batam yang bisa maen Suling pake korek api. Semoga bisa sedikit meredam,rempang bunda tanah melayu di tengah gejolak di pulau rempang dan amuk warga melayu gegara investor china ada keturunan china asal batam yang bisa maen suling pake korek api semoga bisa sedikit meredam,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6872,normal,harassment,False,0.9793464360456273,203,33
Jokowi dan Megawati Pilih Tokoh NU untuk Wakil Ganjar,jokowi dan megawati pilih tokoh nu untuk wakil ganjar,normal,,"['0', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6022,normal,harassment,False,0.13422116433140718,53,9
Median: Mayoritas Rakyat Tak Ingin Jokowi Jadi Presiden Lagi; #2019GantiPresiden,median mayoritas rakyat tak ingin jokowi jadi presiden lagi,hate_speech,,hate_speech,,data,data.csv,8076,hate_speech,normal,False,-0.16784278291578536,80,10
"﷽ 💦🌼 *SALAFI BUKANLAH SEKTE, ALIRAN, PARTAI ATAU ORGANISASI MASSA*💦🌼 📝 Catatan: Ustadz Najmi Umar Bakkar حفظه الله ☝🏻Sebagian orang mengira Salafi adalah sebuah sekte, aliran dll sbgmn: ✏ Jama’ah Tabligh ✏ Ahmadiyah ✏ Naqsabandiyah ✏ LDII dll... ☝🏻atau sebuah organisasi massa sbgmn: ✏ NU ✏ Muhammadiyah ✏ PERSIS ✏ Ikhwanul Muslimin ✏ Hizbut Tahrir dll.. ❗ TANGGAPAN: ● Ini adalah salah kaprah...! ⛔ ✋🏻 Salafi bukanlah sekte, aliran, partai atau organisasi massa dll. ✅ Namun salafi adalah manhaj (metode beragama), yaitu berusaha mengikuti orang² terdahulu dalam cara beragama mrk yaitu Rasulullah, para sahabat, tabi'in, tabi'ut tabi'in dst dari para ulama yg telah mengikuti mrk dgn baik. 🔸Salafi suka menjelaskan bahwa cara beragama harus berdasarkan dalil² yg shohih, ada contohnya atau pernah diamalkan atau dipahami oleh Rasul dan para sahabatnya, para tabi'in dan ulama² yg mengikuti jejak mrk, karena cara seperti itulah yg diinginkan Allah dan Rasul-Nya dalam beragama.",salafi bukanlah sekte aliran partai atau organisasi massa catatan ustadz najmi umar bakkar حفظه الله sebagian orang mengira salafi adalah sebuah sekte aliran dll sbgmn jama ah tabligh ahmadiyah naqsabandiyah ldii dll atau sebuah organisasi massa sbgmn nu muhammadiyah persis ikhwanul muslimin hizbut tahrir dll tanggapan ini adalah salah kaprah salafi bukanlah sekte aliran partai atau organisasi massa dll namun salafi adalah manhaj metode beragama yaitu berusaha mengikuti orang² terdahulu dalam cara beragama mrk yaitu rasulullah para sahabat tabi in tabi ut tabi in dst dari para ulama yg telah mengikuti mrk dgn baik salafi suka menjelaskan bahwa cara beragama harus berdasarkan dalil² yg shohih ada contohnya atau pernah diamalkan atau dipahami oleh rasul dan para sahabatnya para tabi in dan ulama² yg mengikuti jejak mrk karena cara seperti itulah yg diinginkan allah dan rasul nya dalam beragama,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,23837,normal,harassment,False,0.3429883890618536,979,149
WHO Kutuk Aksi Israel,who kutuk aksi israel,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16629,normal,harassment,False,0.10102913683992931,21,4
500 org? Semoga Allah lenyapkan zionis laknatullah dari bumi ini 😭,500 org semoga allah lenyapkan zionis laknatullah dari bumi ini,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18201,normal,harassment,False,0.4636991415049393,66,11
"USER USER Bapak aku Nor'Azam . Tu Azam gila hahaha""",user user bapak aku nor azam tu azam gila hahaha,insult,,insult,,data,data.csv,1850,insult,normal,False,0.28851749592708686,51,10
"‎'‎الرَّحِيم الرَّحمَن للهِ بِسْمِ Dari Abu Unaisah Abdul Hakim bin Amir Abdat- Kepada Ikhwan dan Akhwat Yang Saya Cintai, Dengan penuh ketegasan saya menyatakan bahwa apa yang dikatakan oleh al Fadhil al Ustadz Yazid Jawas yaitu pembicaraan Mengenai Palestina adalah Haq (Benar Adanya) berjalan sesuai dengan Siyasah Syar'iyyah berdasarkan Nash al Kitab dan as Sunnah dan saya sangat menyetujuinya serta saya sudah membicarakannya di beberapa majelis ilmu. Semoga Allah senantiasa menunjuki kita kejalan yang lurus dan meluruskan pemahaman kita terhadap agama, dan semoga Allah melindungi kaum muslimin khususnya saudara saudara kira di Palestina dan membinasakan Yahudi bersama para pembantunya.‎'‎ Oke ?",الر ح يم الر حم ن لله ب س م dari abu unaisah abdul hakim bin amir abdat kepada ikhwan dan akhwat yang saya cintai dengan penuh ketegasan saya menyatakan bahwa apa yang dikatakan oleh al fadhil al ustadz yazid jawas yaitu pembicaraan mengenai palestina adalah haq benar adanya berjalan sesuai dengan siyasah syar iyyah berdasarkan nash al kitab dan as sunnah dan saya sangat menyetujuinya serta saya sudah membicarakannya di beberapa majelis ilmu semoga allah senantiasa menunjuki kita kejalan yang lurus dan meluruskan pemahaman kita terhadap agama dan semoga allah melindungi kaum muslimin khususnya saudara saudara kira di palestina dan membinasakan yahudi bersama para pembantunya oke,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4280,harassment,normal,False,0.11370559073547279,706,101
"USER USER Mana mungkin w bani ngepost milik orang lain nik--""'",user user mana mungkin w bani ngepost milik orang lain nik,normal,,normal,,data,data.csv,610,normal,hate_speech,False,0.07179059170104807,62,11
USER USER USER USER USER USER USER USER mencret hyung',user user user user user user user user mencret hyung,normal,,normal,,data,data.csv,10301,normal,insult,False,0.20494426017037126,54,10
JK ngomong sama wartawan atau lagi omeli Abas sih? Mukanya kecut amat 😵‍💫 . . . Hamas Netanyahu Teroris Kompas Israel Qatar Umur 13,jk ngomong sama wartawan atau lagi omeli abas sih mukanya kecut amat hamas netanyahu teroris kompas israel qatar umur 13,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10192,normal,harassment,False,-0.0003562861683994445,131,24
PRABOWO TOLAK BERSALAMAN DENGAN ANIES GARA-GARA KALAH DEBAT,prabowo tolak bersalaman dengan anies gara gara kalah debat,harassment,,"['1', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24986,harassment,normal,False,0.13210771815884692,59,8
Kamu kok kaya jablay GTA maunya dijemput pake mobil',kamu kok kaya jablay gta maunya dijemput pake mobil,hate_speech,,hate_speech,,data,data.csv,276,hate_speech,insult,False,-0.2673706158912901,52,9
"Presiden Kolombia Gustavo Petro mengatakan tim hukum pemerintah sedang mempersiapkan tuntutan hukum kepada Perdana Menteri Israel Israel Benjamin Netanyahu untuk diajukan ke semua pengadilan internasional.

Ini bukan pertama kali Petro mengancam menuntut Israel sejak konflik Israel-Palestina dimulai di Gaza. Petro telah mengumumkan bahwa Kolombia akan membantu gugatan yang bakal diajukan Aljazair ke Mahkamah Pidana Internasional atas kejahatan perang yang dilakukan Benjamin Netanyahu, dalam kaitan melawan Hamas.

""Menteri Luar Negeri Kolombia besok akan bertemu dengan jaksa Mahkamah Pidana Internasional,"" kata Petro dalam pesannya via platform X, seperti dikutip Antara.

Israel melancarkan serangan udara dan darat tanpa henti di Jalur Gaza sejak Hamas menyerang mereka pada 7 Oktober. Setidaknya 11.078 warga Palestina tewas, termasuk 4.506 anak-anak dan 3.027 perempuan per Jumat (10/11).

#kolombia #presidenkolombia #PMIsrael #Israel #kejahatanperang #BenjaminNetanyahu #GustavoPetro #katadatacoid Presiden Kolombia Gustavo Petro mengatakan tim hukum pemerintah sedang mempersiapkan tuntutan hukum kepada Perdana Menteri Israel Israel Benjamin Netanyahu untuk diajukan ke semua pengadilan internasional.

Ini bukan pertama kali Petro mengancam menuntut Israel sejak konflik Israel-Palestina dimulai di Gaza. Petro telah mengumumkan bahwa Kolombia akan membantu gugatan yang bakal diajukan Aljazair ke Mahkamah Pidana Internasional atas kejahatan perang yang dilakukan Benjamin Netanyahu, dalam kaitan melawan Hamas.

""Menteri Luar Negeri Kolombia besok akan bertemu dengan jaksa Mahkamah Pidana Internasional,"" kata Petro dalam pesannya via platform X, seperti dikutip Antara.

Israel melancarkan serangan udara dan darat tanpa henti di Jalur Gaza sejak Hamas menyerang mereka pada 7 Oktober. Setidaknya 11.078 warga Palestina tewas, termasuk 4.506 anak-anak dan 3.027 perempuan per Jumat (10/11).

#kolombia #presidenkolombia #PMIsrael #Israel #kejahatanperang #BenjaminNetanyahu #GustavoPetro #katadatacoid",presiden kolombia gustavo petro mengatakan tim hukum pemerintah sedang mempersiapkan tuntutan hukum kepada perdana menteri israel israel benjamin netanyahu untuk diajukan ke semua pengadilan internasional ini bukan pertama kali petro mengancam menuntut israel sejak konflik israel palestina dimulai di gaza petro telah mengumumkan bahwa kolombia akan membantu gugatan yang bakal diajukan aljazair ke mahkamah pidana internasional atas kejahatan perang yang dilakukan benjamin netanyahu dalam kaitan melawan hamas menteri luar negeri kolombia besok akan bertemu dengan jaksa mahkamah pidana internasional kata petro dalam pesannya via platform x seperti dikutip antara israel melancarkan serangan udara dan darat tanpa henti di jalur gaza sejak hamas menyerang mereka pada 7 oktober setidaknya 11 078 warga palestina tewas termasuk 4 506 anak anak dan 3 027 perempuan per jumat 10 11 presiden kolombia gustavo petro mengatakan tim hukum pemerintah sedang mempersiapkan tuntutan hukum kepada perdana menteri israel israel benjamin netanyahu untuk diajukan ke semua pengadilan internasional ini bukan pertama kali petro mengancam menuntut israel sejak konflik israel palestina dimulai di gaza petro telah mengumumkan bahwa kolombia akan membantu gugatan yang bakal diajukan aljazair ke mahkamah pidana internasional atas kejahatan perang yang dilakukan benjamin netanyahu dalam kaitan melawan hamas menteri luar negeri kolombia besok akan bertemu dengan jaksa mahkamah pidana internasional kata petro dalam pesannya via platform x seperti dikutip antara israel melancarkan serangan udara dan darat tanpa henti di jalur gaza sejak hamas menyerang mereka pada 7 oktober setidaknya 11 078 warga palestina tewas termasuk 4 506 anak anak dan 3 027 perempuan per jumat 10 11,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1397,harassment,normal,False,0.7604891741137609,2021,256
